order_id,customer_id,order_date,shipping_method,status,region
42651,2497,2024-04-30,Standard,Delivered,West
42652,1165,2024-04-19,Standard,Delivered,East
42653,2954,2025-04-30,Second Day,Delivered,South
42654,1379,2024-06-02,Second Day,Delivered,Midwest
42655,2611,2025-05-14,Standard,Delivered,West
42656,3230,2024-12-17,Standard,Delivered,East
42657,2885,2024-03-03,Standard,Delivered,Midwest
42658,4612,2025-12-26,Standard,Delivered,East
42659,1521,2025-12-26,Standard,Delivered,Midwest
42660,2597,2024-12-20,Standard,Delivered,Midwest
42661,613,2024-03-17,Standard,Delivered,West
42662,3346,2024-11-06,Standard,Delivered,East
42663,375,2025-03-08,Standard,Delivered,West
42664,2745,2025-10-19,Standard,Delivered,Midwest
42665,2728,2024-11-05,Second Day,Delivered,East
42666,4094,2025-02-07,Standard,Delivered,Midwest
42667,3680,2024-03-31,Standard,Delivered,Midwest
42668,3782,2024-11-21,Standard,Delivered,South
42669,2930,2024-05-20,Second Day,Delivered,West
42670,1511,2024-04-17,Same Day,Delivered,West
42671,2611,2024-09-02,Standard,Delivered,West
42672,4291,2024-07-24,Same Day,Delivered,South
42673,4906,2025-10-20,Standard,Delivered,South
42674,1037,2025-07-25,Same Day,Delivered,Midwest
42675,3986,2025-08-04,Standard,Delivered,West
42676,3189,2024-07-21,Standard,Delivered,South
42677,47,2024-09-21,Standard,Delivered,West
42678,1289,2024-07-22,Standard,Delivered,West
42679,833,2024-08-01,Standard,Cancelled,Midwest
42680,102,2024-07-06,Standard,Delivered,Midwest
42681,278,2024-09-18,Second Day,Shipped,West
42682,4733,2025-07-28,Standard,Delivered,Midwest
42683,3430,2024-06-27,Second Day,Shipped,West
42684,1852,2024-03-21,Same Day,Delivered,South
42685,1536,2025-03-06,Standard,Delivered,West
42686,4564,2025-07-11,Same Day,Delivered,West
42687,4643,2025-06-12,Standard,Delivered,South
42688,1106,2024-08-06,Same Day,Delivered,South
42689,1522,2025-04-18,Standard,Cancelled,West
42690,1172,2024-09-18,Second Day,Delivered,West
42691,554,2024-04-05,Standard,Cancelled,South
42692,2317,2025-03-03,Standard,Delivered,Midwest
42693,1275,2025-09-02,Same Day,Delivered,East
42694,950,2025-12-17,Standard,Returned,South
42695,3854,2025-03-24,Same Day,Delivered,South
42696,4363,2024-04-12,Second Day,Delivered,South
42697,899,2024-12-03,Same Day,Delivered,East
42698,446,2025-11-16,Standard,Delivered,Midwest
42699,4788,2025-11-19,Standard,Delivered,East
42700,1865,2024-01-27,Standard,Delivered,West
42701,2134,2024-06-09,Standard,Delivered,East
42702,3251,2024-06-09,Second Day,Delivered,East
42703,3336,2025-01-13,Standard,Delivered,South
42704,3844,2024-06-19,Standard,Delivered,East
42705,2441,2024-11-17,Second Day,Shipped,West
42706,637,2025-10-15,Standard,Cancelled,East
42707,1200,2025-09-08,Standard,Delivered,West
42708,2600,2025-04-26,Standard,Delivered,East
42709,97,2024-08-12,Same Day,Delivered,West
42710,3699,2025-08-07,Second Day,Delivered,Midwest
42711,2994,2025-02-15,Standard,Delivered,Midwest
42712,3019,2024-01-07,Second Day,Delivered,Midwest
42713,4330,2024-06-02,Second Day,Delivered,Midwest
42714,1715,2024-04-03,Standard,Delivered,West
42715,4595,2024-06-10,Standard,Delivered,South
42716,51,2024-02-11,Same Day,Cancelled,West
42717,4082,2024-06-16,Standard,Delivered,West
42718,3313,2025-06-26,Standard,Cancelled,East
42719,1371,2024-06-23,Standard,Delivered,East
42720,334,2025-08-29,Standard,Shipped,East
42721,1695,2025-04-26,Standard,Delivered,South
42722,443,2024-11-05,Standard,Delivered,East
42723,1992,2024-07-18,Second Day,Delivered,East
42724,103,2025-11-24,Standard,Returned,East
42725,3024,2024-04-27,Standard,Delivered,West
42726,1682,2025-06-15,Standard,Delivered,East
42727,3315,2025-10-17,Standard,Delivered,South
42728,2725,2024-09-21,Standard,Delivered,East
42729,3463,2024-03-07,Second Day,Delivered,East
42730,1720,2024-09-21,Standard,Delivered,Midwest
42731,716,2025-03-08,Standard,Shipped,West
42732,2065,2024-01-29,Standard,Delivered,East
42733,3383,2024-06-19,Standard,Delivered,Midwest
42734,3894,2024-04-24,Standard,Returned,Midwest
42735,47,2025-07-08,Second Day,Delivered,West
42736,4434,2024-12-14,Standard,Delivered,West
42737,4419,2024-07-03,Same Day,Delivered,West
42738,1206,2024-11-27,Same Day,Delivered,East
42739,4140,2024-10-26,Second Day,Shipped,East
42740,3638,2024-10-28,Standard,Shipped,Midwest
42741,3187,2024-09-23,Standard,Delivered,Midwest
42742,2605,2024-02-15,Second Day,Delivered,East
42743,2772,2024-04-29,Standard,Delivered,South
42744,1782,2025-04-28,Second Day,Delivered,West
42745,1693,2024-11-17,Standard,Delivered,Midwest
42746,2581,2025-08-26,Second Day,Delivered,East
42747,1244,2025-12-22,Standard,Delivered,Midwest
42748,3199,2025-06-04,Standard,Delivered,East
42749,4991,2024-03-15,Standard,Delivered,West
42750,4930,2025-12-26,Standard,Delivered,East
42751,821,2025-05-05,Standard,Delivered,South
42752,369,2025-05-19,Same Day,Delivered,South
42753,3355,2025-12-30,Second Day,Delivered,Midwest
42754,4687,2025-07-06,Standard,Delivered,Midwest
42755,990,2025-08-20,Standard,Delivered,South
42756,640,2025-09-02,Standard,Delivered,West
42757,176,2025-01-21,Standard,Delivered,Midwest
42758,2796,2025-11-16,Standard,Cancelled,West
42759,757,2024-12-19,Same Day,Delivered,East
42760,1569,2025-10-10,Standard,Cancelled,South
42761,1898,2024-04-07,Standard,Shipped,South
42762,3991,2025-03-18,Same Day,Delivered,East
42763,1041,2025-01-17,Standard,Delivered,East
42764,3726,2025-05-21,Standard,Delivered,West
42765,615,2024-11-12,Standard,Delivered,West
42766,4287,2025-10-04,Same Day,Cancelled,East
42767,3783,2025-11-21,Standard,Delivered,Midwest
42768,4726,2025-03-12,Standard,Delivered,West
42769,1086,2024-03-06,Standard,Delivered,East
42770,4789,2025-01-05,Standard,Cancelled,South
42771,471,2025-08-02,Standard,Delivered,West
42772,4518,2024-01-15,Standard,Delivered,South
42773,477,2024-04-18,Second Day,Shipped,Midwest
42774,2658,2024-07-02,Standard,Delivered,West
42775,4713,2025-04-29,Standard,Delivered,South
42776,1349,2024-04-09,Standard,Delivered,East
42777,318,2025-08-20,Second Day,Delivered,West
42778,1250,2025-03-22,Standard,Delivered,West
42779,2739,2024-07-27,Standard,Shipped,South
42780,2340,2024-11-02,Standard,Delivered,West
42781,3447,2024-01-20,Same Day,Returned,West
42782,710,2025-08-16,Standard,Shipped,Midwest
42783,3082,2024-08-28,Same Day,Delivered,West
42784,1636,2024-11-16,Standard,Delivered,East
42785,1360,2025-11-25,Second Day,Shipped,East
42786,3656,2025-04-09,Standard,Delivered,West
42787,4367,2025-05-14,Standard,Shipped,West
42788,3371,2024-02-23,Second Day,Delivered,East
42789,1125,2024-08-09,Standard,Delivered,East
42790,630,2024-04-07,Standard,Delivered,West
42791,4970,2024-03-02,Standard,Shipped,South
42792,1399,2025-08-22,Standard,Shipped,West
42793,1317,2024-05-07,Standard,Delivered,East
42794,3069,2024-04-23,Standard,Delivered,Midwest
42795,1657,2025-12-02,Standard,Delivered,East
42796,683,2025-02-10,Standard,Shipped,East
42797,4131,2025-06-23,Standard,Delivered,East
42798,2384,2024-10-16,Standard,Delivered,East
42799,633,2025-07-07,Same Day,Delivered,East
42800,3061,2024-12-19,Standard,Delivered,East
42801,4520,2025-04-12,Standard,Shipped,East
42802,3547,2024-06-25,Same Day,Delivered,East
42803,2564,2024-06-28,Second Day,Delivered,East
42804,1336,2025-08-14,Same Day,Shipped,West
42805,1941,2025-07-24,Standard,Delivered,South
42806,2946,2024-08-08,Standard,Delivered,West
42807,2151,2025-11-10,Standard,Delivered,Midwest
42808,1322,2024-11-29,Standard,Delivered,West
42809,680,2024-12-14,Standard,Delivered,West
42810,4917,2025-07-29,Standard,Delivered,Midwest
42811,1091,2024-02-16,Standard,Delivered,East
42812,194,2025-08-07,Standard,Delivered,East
42813,4534,2024-02-02,Same Day,Shipped,West
42814,1807,2025-09-24,Second Day,Delivered,South
42815,1392,2024-03-15,Standard,Delivered,South
42816,3948,2025-02-02,Same Day,Delivered,South
42817,1622,2025-02-22,Same Day,Returned,South
42818,2759,2024-08-21,Standard,Shipped,South
42819,11,2025-06-30,Standard,Delivered,East
42820,418,2024-07-18,Standard,Shipped,West
42821,4075,2025-02-06,Same Day,Delivered,East
42822,1325,2024-01-08,Standard,Returned,West
42823,4102,2024-03-03,Second Day,Delivered,West
42824,2618,2025-09-03,Same Day,Delivered,East
42825,813,2025-12-08,Second Day,Delivered,South
42826,2044,2025-08-20,Same Day,Delivered,West
42827,4160,2025-06-01,Standard,Delivered,West
42828,1791,2025-06-11,Standard,Delivered,South
42829,335,2025-12-07,Same Day,Delivered,East
42830,614,2024-12-05,Standard,Delivered,East
42831,2451,2025-09-07,Standard,Delivered,West
42832,774,2025-10-14,Standard,Shipped,West
42833,3526,2024-04-27,Standard,Delivered,West
42834,3092,2024-08-04,Second Day,Delivered,Midwest
42835,321,2025-03-30,Second Day,Delivered,East
42836,1327,2025-06-04,Standard,Delivered,East
42837,2647,2024-10-27,Standard,Delivered,East
42838,1782,2025-08-25,Standard,Delivered,West
42839,1229,2025-12-06,Standard,Cancelled,West
42840,965,2025-01-30,Standard,Delivered,East
42841,1881,2024-08-12,Second Day,Delivered,South
42842,2619,2025-07-14,Standard,Delivered,South
42843,144,2024-07-31,Second Day,Delivered,West
42844,2495,2024-06-01,Standard,Delivered,South
42845,2869,2024-03-06,Same Day,Delivered,East
42846,737,2025-11-26,Standard,Shipped,West
42847,3525,2025-06-02,Standard,Delivered,West
42848,2610,2024-05-05,Standard,Delivered,East
42849,4275,2025-07-03,Standard,Delivered,East
42850,3116,2024-01-06,Standard,Cancelled,Midwest
42851,357,2024-05-17,Standard,Delivered,West
42852,3798,2024-07-04,Standard,Delivered,Midwest
42853,1330,2024-12-30,Standard,Delivered,South
42854,4453,2024-04-18,Standard,Delivered,West
42855,3043,2025-08-22,Standard,Delivered,West
42856,4603,2025-04-27,Standard,Delivered,East
42857,4200,2025-02-21,Second Day,Delivered,Midwest
42858,866,2025-06-22,Second Day,Delivered,West
42859,1831,2025-10-13,Standard,Delivered,West
42860,4607,2024-02-13,Second Day,Delivered,West
42861,1892,2024-07-30,Standard,Delivered,South
42862,4038,2025-03-28,Standard,Delivered,East
42863,1649,2025-12-16,Standard,Delivered,East
42864,4522,2024-01-30,Standard,Delivered,East
42865,2700,2024-02-11,Standard,Delivered,Midwest
42866,1322,2025-11-19,Standard,Delivered,West
42867,4832,2024-08-19,Standard,Delivered,East
42868,3868,2025-10-04,Standard,Delivered,West
42869,2599,2025-01-21,Standard,Delivered,East
42870,726,2024-05-12,Standard,Delivered,West
42871,1406,2024-05-19,Standard,Delivered,West
42872,894,2025-10-10,Second Day,Delivered,West
42873,3102,2024-09-25,Standard,Delivered,South
42874,4123,2025-09-02,Standard,Delivered,South
42875,2884,2024-05-09,Standard,Delivered,East
42876,4838,2025-10-17,Standard,Shipped,West
42877,1805,2025-04-18,Second Day,Delivered,Midwest
42878,3015,2024-05-13,Standard,Delivered,East
42879,2791,2024-11-11,Second Day,Delivered,West
42880,3981,2024-10-11,Standard,Delivered,East
42881,3215,2025-01-27,Standard,Delivered,West
42882,1142,2025-04-22,Second Day,Delivered,East
42883,381,2025-06-25,Standard,Delivered,East
42884,4232,2024-03-09,Standard,Delivered,South
42885,3651,2025-10-03,Standard,Delivered,West
42886,4079,2025-03-12,Standard,Delivered,West
42887,349,2025-08-10,Standard,Delivered,West
42888,4041,2025-11-20,Second Day,Shipped,East
42889,1229,2024-12-06,Standard,Shipped,West
42890,3013,2025-11-14,Standard,Delivered,East
42891,2648,2024-01-20,Standard,Returned,East
42892,3606,2025-12-27,Second Day,Delivered,East
42893,2849,2025-02-06,Standard,Delivered,West
42894,1716,2024-03-06,Standard,Delivered,Midwest
42895,563,2024-02-07,Standard,Delivered,West
42896,2239,2024-05-03,Second Day,Delivered,West
42897,2616,2025-03-10,Standard,Delivered,West
42898,3909,2025-10-02,Standard,Returned,Midwest
42899,1105,2025-01-12,Standard,Delivered,Midwest
42900,3471,2025-06-12,Standard,Delivered,Midwest
42901,211,2024-05-23,Same Day,Delivered,South
42902,4324,2025-01-07,Standard,Delivered,East
42903,3194,2025-12-12,Standard,Returned,South
42904,3020,2025-05-04,Standard,Delivered,Midwest
42905,1241,2024-01-01,Same Day,Delivered,Midwest
42906,1674,2024-05-22,Second Day,Delivered,East
42907,1907,2025-08-29,Standard,Delivered,West
42908,1259,2024-03-31,Standard,Delivered,West
42909,844,2024-03-26,Standard,Delivered,West
42910,918,2024-06-11,Standard,Cancelled,South
42911,227,2024-02-25,Standard,Delivered,Midwest
42912,871,2025-02-07,Second Day,Delivered,South
42913,2331,2024-01-22,Standard,Delivered,West
42914,282,2024-05-15,Second Day,Shipped,East
42915,4494,2024-01-21,Standard,Shipped,Midwest
42916,3573,2024-03-24,Same Day,Delivered,South
42917,3466,2025-04-13,Same Day,Delivered,East
42918,1954,2024-09-30,Second Day,Delivered,East
42919,3542,2024-04-23,Standard,Delivered,West
42920,4121,2024-12-14,Same Day,Delivered,South
42921,1316,2024-11-23,Same Day,Delivered,South
42922,1358,2024-08-21,Standard,Delivered,East
42923,4178,2024-09-15,Standard,Delivered,East
42924,4734,2025-07-01,Standard,Delivered,Midwest
42925,2558,2025-11-15,Standard,Delivered,West
42926,901,2025-08-05,Standard,Delivered,South
42927,380,2024-01-09,Standard,Delivered,South
42928,4319,2024-01-08,Standard,Delivered,West
42929,528,2024-08-30,Standard,Delivered,West
42930,2978,2025-06-29,Standard,Delivered,West
42931,3597,2024-04-15,Standard,Delivered,East
42932,1902,2025-03-15,Standard,Delivered,Midwest
42933,1549,2025-01-06,Standard,Delivered,East
42934,1078,2025-12-24,Second Day,Delivered,East
42935,2516,2024-05-03,Standard,Delivered,West
42936,4542,2024-02-15,Second Day,Delivered,South
42937,3793,2024-09-02,Standard,Delivered,South
42938,232,2025-10-21,Standard,Returned,West
42939,4894,2025-07-12,Second Day,Delivered,East
42940,134,2025-02-14,Standard,Delivered,South
42941,3870,2025-05-29,Standard,Delivered,East
42942,4304,2025-07-27,Standard,Delivered,East
42943,957,2025-05-05,Second Day,Delivered,West
42944,688,2025-03-13,Standard,Delivered,Midwest
42945,37,2025-01-11,Standard,Shipped,South
42946,4769,2024-07-31,Standard,Delivered,South
42947,2341,2025-09-26,Standard,Delivered,East
42948,4348,2025-12-23,Standard,Delivered,West
42949,3705,2024-04-17,Second Day,Delivered,West
42950,928,2024-06-29,Second Day,Delivered,East
42951,4991,2025-11-15,Standard,Delivered,West
42952,2810,2024-02-10,Standard,Shipped,East
42953,2712,2024-11-07,Second Day,Shipped,West
42954,4459,2024-07-09,Second Day,Delivered,South
42955,1330,2025-01-17,Standard,Delivered,South
42956,893,2025-11-16,Standard,Delivered,Midwest
42957,3775,2025-11-16,Second Day,Delivered,South
42958,3062,2024-09-06,Second Day,Shipped,Midwest
42959,4990,2024-05-06,Standard,Delivered,West
42960,2258,2024-12-02,Standard,Shipped,West
42961,447,2024-07-28,Standard,Delivered,West
42962,630,2024-08-13,Standard,Cancelled,West
42963,4682,2025-01-09,Second Day,Delivered,East
42964,4274,2024-08-14,Standard,Delivered,West
42965,1309,2025-11-01,Second Day,Delivered,East
42966,4990,2024-07-24,Same Day,Delivered,West
42967,1625,2025-08-29,Standard,Shipped,West
42968,2083,2024-09-02,Standard,Delivered,West
42969,681,2025-09-30,Second Day,Delivered,East
42970,355,2024-06-10,Standard,Delivered,South
42971,4296,2025-05-26,Standard,Delivered,East
42972,3313,2025-10-23,Standard,Delivered,East
42973,2022,2025-06-25,Standard,Delivered,West
42974,760,2024-03-19,Standard,Delivered,Midwest
42975,4158,2024-12-06,Standard,Delivered,East
42976,4285,2024-01-10,Standard,Shipped,East
42977,1380,2025-06-30,Second Day,Delivered,East
42978,2006,2024-10-12,Same Day,Shipped,West
42979,485,2025-11-13,Standard,Delivered,West
42980,2175,2025-11-28,Standard,Delivered,West
42981,3215,2024-09-26,Standard,Delivered,West
42982,1815,2025-09-08,Second Day,Delivered,West
42983,1085,2024-08-16,Standard,Delivered,East
42984,2681,2025-08-04,Same Day,Delivered,East
42985,3440,2025-08-31,Standard,Delivered,East
42986,2298,2024-12-07,Same Day,Delivered,West
42987,1638,2024-06-09,Standard,Cancelled,South
42988,2580,2024-08-25,Second Day,Shipped,East
42989,1718,2024-09-03,Standard,Delivered,West
42990,2017,2025-01-20,Standard,Delivered,Midwest
42991,3984,2024-03-03,Standard,Delivered,East
42992,4485,2025-07-17,Second Day,Delivered,East
42993,1305,2024-09-24,Standard,Delivered,East
42994,3768,2025-04-12,Standard,Shipped,South
42995,90,2025-12-16,Standard,Delivered,East
42996,2534,2024-08-06,Standard,Delivered,East
42997,2034,2024-01-07,Standard,Delivered,Midwest
42998,4508,2025-10-12,Standard,Delivered,East
42999,1287,2025-02-23,Standard,Delivered,West
43000,3162,2025-03-24,Standard,Delivered,West
43001,3820,2024-11-10,Same Day,Shipped,East
43002,3757,2025-08-20,Standard,Delivered,East
43003,4215,2024-08-11,Standard,Shipped,East
43004,3644,2025-02-03,Second Day,Delivered,East
43005,739,2025-11-19,Standard,Delivered,South
43006,4865,2025-09-27,Standard,Delivered,East
43007,370,2024-11-17,Standard,Delivered,West
43008,1916,2025-07-17,Standard,Delivered,South
43009,1097,2024-07-08,Second Day,Delivered,West
43010,3761,2025-01-18,Standard,Returned,West
43011,3983,2025-11-10,Standard,Delivered,East
43012,226,2025-03-03,Standard,Shipped,West
43013,2008,2025-09-15,Standard,Delivered,East
43014,1418,2024-04-26,Standard,Delivered,Midwest
43015,3615,2024-01-20,Standard,Shipped,West
43016,1686,2025-06-28,Standard,Delivered,West
43017,909,2024-05-04,Standard,Delivered,South
43018,2008,2024-08-10,Standard,Delivered,East
43019,4395,2024-02-13,Same Day,Delivered,South
43020,2618,2025-02-05,Standard,Delivered,East
43021,2302,2024-12-30,Standard,Delivered,West
43022,4187,2025-07-22,Standard,Delivered,South
43023,4702,2025-07-13,Same Day,Delivered,East
43024,4182,2024-08-20,Standard,Returned,West
43025,3031,2025-07-05,Standard,Delivered,East
43026,543,2025-08-21,Standard,Delivered,West
43027,421,2025-10-28,Standard,Delivered,South
43028,2682,2025-08-31,Standard,Delivered,South
43029,3672,2024-12-08,Second Day,Delivered,West
43030,3487,2025-07-19,Standard,Delivered,West
43031,1163,2025-11-02,Standard,Delivered,Midwest
43032,1457,2025-10-14,Standard,Delivered,Midwest
43033,1176,2024-09-10,Standard,Delivered,Midwest
43034,4362,2024-07-20,Standard,Shipped,West
43035,2045,2024-02-15,Standard,Delivered,East
43036,859,2025-11-13,Standard,Delivered,South
43037,1621,2024-11-29,Standard,Delivered,West
43038,1594,2024-02-07,Standard,Delivered,West
43039,2135,2025-10-22,Standard,Delivered,Midwest
43040,37,2024-05-02,Standard,Delivered,South
43041,2227,2024-05-16,Second Day,Delivered,South
43042,3362,2025-10-10,Second Day,Shipped,West
43043,3734,2025-02-07,Standard,Returned,South
43044,1567,2025-04-02,Standard,Delivered,West
43045,3696,2024-05-04,Second Day,Delivered,East
43046,3046,2025-04-04,Standard,Delivered,South
43047,98,2024-07-12,Standard,Delivered,East
43048,4356,2024-04-18,Standard,Delivered,East
43049,3465,2025-11-27,Same Day,Delivered,West
